,circulating_supply,id,last_updated,market_cap_BTC,market_cap_USD,max_supply,name,price_BTC,rank,symbol,total_supply,volume_24hour_BTC,volume_24hour_USD,website_slug
763,33390496.0,1483.0,1527678254.0,352.0,2645612.0,,vSlice,1.05483e-05,743.0,VSL,33390496.0,1.1497780701,8636.42,vslice
764,16793000.0,2178.0,1527678268.0,350.0,2632639.0,,Upfiring,2.0871e-05,744.0,UFR,24000000.0,0.4548019139,3416.19,upfiring
765,100565600.0,2413.0,1527678273.0,348.0,2612171.0,,Ethorse,3.4581e-06,745.0,HORSE,125000000.0,2.6382102889,19816.6,ethorse
766,32550000.0,2372.0,1527678272.0,347.0,2603398.0,,Commodity Ad Network,1.0648e-05,746.0,CDX,120000000.0,2.2217888058,16688.7,commodity-ad-network
767,26914905.0,2063.0,1527678267.0,342.0,2565157.0,,Tracto,1.26882e-05,747.0,TRCT,70000000.0,0.4503087316,3382.44,tracto
768,123175.0,1642.0,1527678257.0,341.0,2560875.0,,Altcoin,0.0027678669,748.0,ALT,134063.0,0.635856527,4776.16,altcoin-alt
769,33436407.0,2253.0,1527678270.0,338.0,2542320.0,70560000.0,Jiyo,1.01226e-05,749.0,JIYO,34012574.0,4.9212927585,36965.7,jiyo
770,16648384.0,1153.0,1527678249.0,338.0,2538179.0,,Creditbit,2.02969e-05,750.0,CRB,16648384.0,0.6445393523,4841.38,creditbit
771,20999618.0,13.0,1527678242.0,338.0,2536586.0,,Ixcoin,1.60812e-05,751.0,IXC,20999618.0,0.5697754607,4279.8,ixcoin
772,11290301.0,2256.0,1527678271.0,337.0,2531376.0,,Bonpay,2.98491e-05,752.0,BON,21745688.0,5.7454821884,43156.5,bonpay
773,134039364.0,2658.0,1527678280.0,335.0,2517581.0,,SyncFab,2.5005e-06,753.0,MFG,1000000000.0,0.7971438005,5987.65,syncfab
774,32422430.0,2656.0,1527678279.0,334.0,2505307.0,,Daneel,1.02872e-05,754.0,DAN,69320719.0,3.6612579846,27501.1,daneel
775,20479368.0,2601.0,1527678277.0,333.0,2498954.0,,1World,1.62451e-05,755.0,1WO,37219453.0,24.5443580274,184362.0,1world
776,26192352234.0,1109.0,1527678249.0,325.0,2438228.0,,Elite,1.24e-08,756.0,1337,28994705349.0,0.2673503404,2008.17,1337coin
777,2982832499.0,2629.0,1527678278.0,323.0,2429669.0,21000000000.0,Stellite,1.084e-07,757.0,XTL,3108832499.0,5.3696657605,40333.6,stellite
778,31250497.0,2237.0,1527678269.0,323.0,2423926.0,,EventChain,1.03263e-05,758.0,EVC,84000000.0,3.9020526188,29309.8,eventchain
779,19321214.0,2367.0,1527678272.0,323.0,2423421.0,,Aigang,1.66984e-05,759.0,AIX,29274567.0,6.4154922265,48189.2,aigang
780,3617831262.0,168.0,1527678242.0,320.0,2404848.0,4000000000.0,Uniform Fiscal Object,8.85e-08,760.0,UFO,3617831262.0,0.1967481342,1477.85,uniform-fiscal-object
781,500090172.0,1702.0,1527678258.0,319.0,2394297.0,,Version,6.374e-07,761.0,V,500090172.0,6.5550937378,49237.8,version
782,414384049.0,1842.0,1527678260.0,319.0,2393495.0,1010000000.0,CampusCoin,7.69e-07,762.0,CMPCO,614384049.0,2.8873921969,21688.3,campuscoin
783,123192742.0,2142.0,1527678267.0,315.0,2369538.0,200000000.0,FORCE,2.5607e-06,763.0,FOR,126794083.0,0.2765923173,2077.59,force
784,204007189.0,2565.0,1527678277.0,315.0,2365402.0,,StarterCoin,1.5436e-06,764.0,STAC,342007189.0,9.1988822294,69096.3,startercoin
785,125990535.0,2163.0,1527678267.0,315.0,2364477.0,,Zephyr,2.4985e-06,765.0,ZEPH,2000000000.0,0.9646576262,7245.91,zephyr
786,612744.0,2395.0,1527678273.0,314.0,2360444.0,5000000.0,Ignition,0.0005128552,766.0,IC,668068.0,1.0141758239,7617.86,ignition
787,100000810.0,2418.0,1527678274.0,313.0,2350189.0,,Maverick Chain,3.1288e-06,767.0,MVC,200000000.0,150.769898474,1132490.0,maverick-chain
788,36914349.0,1967.0,1527678263.0,310.0,2325357.0,,Indorse Token,8.3864e-06,768.0,IND,170622047.0,38.1398624487,286483.0,indorse-token
789,156532385000.0,730.0,1527678250.0,308.0,2309761.0,,GCN Coin,2e-09,769.0,GCN,156532385000.0,0.5485370198,4120.27,gcn-coin
790,15392020628.0,502.0,1527678245.0,307.0,2307449.0,,Carboncoin,2e-08,770.0,CARBON,15392020628.0,0.0676320463,508.01,carboncoin
791,9952089.0,1777.0,1527678259.0,299.0,2247729.0,,CryptoPing,3.00684e-05,771.0,PING,9952089.0,16.468345364,123700.0,cryptoping
792,13321301.0,1148.0,1527678250.0,294.0,2206820.0,,EverGreenCoin,2.20547e-05,772.0,EGC,13321301.0,0.5159131877,3875.22,evergreencoin
793,2214991538.0,2065.0,1527678264.0,289.0,2167963.0,,XGOX,1.303e-07,773.0,XGOX,2468406883.0,0.8226437752,6179.19,xgox
794,70344545.0,2695.0,1527678279.0,286.0,2150988.0,,VeriME,4.0709e-06,774.0,VME,400000000.0,0.5884790811,4420.29,verime
795,32074754.0,2255.0,1527678270.0,282.0,2116321.0,,Social Send,8.7841e-06,775.0,SEND,34264697.0,0.5072316938,3810.01,social-send
796,892966927.0,948.0,1527678247.0,276.0,2071290.0,,AudioCoin,3.088e-07,776.0,ADC,892966927.0,0.8368755142,6286.09,audiocoin
797,331694045.0,2614.0,1527678278.0,272.0,2045511.0,,BlitzPredict,8.21e-07,777.0,XBP,950873123.0,3.204111628,24067.3,blitzpredict
798,3884635.0,659.0,1527678245.0,271.0,2038338.0,,Bitswift,6.98564e-05,778.0,SWIFT,3884635.0,0.5050816228,3793.86,bitswift
799,9245279.0,2311.0,1527678271.0,271.0,2032316.0,,Ace,2.92652e-05,779.0,ACE,14476036.0,50.8661524247,382075.0,ace
800,70666779.0,2352.0,1527678271.0,270.0,2030497.0,,Coinlancer,3.8253e-06,780.0,CL,300000000.0,1.303065482,9787.82,coinlancer
801,11041397.0,2286.0,1527678270.0,270.0,2029895.0,,MicroMoney,2.44754e-05,781.0,AMM,17532943.0,48.8213883467,366716.0,micromoney
802,15012375546.0,853.0,1527678247.0,267.0,2005623.0,,LiteDoge,1.78e-08,782.0,LDOGE,15012375546.0,0.7869486033,5911.07,litedoge
803,13308864.0,2271.0,1527678270.0,267.0,2004288.0,,Verify,2.00493e-05,783.0,CRED,29997543.0,27.227220564,204514.0,verify
804,22877680.0,130.0,1527678243.0,266.0,2001296.0,,HunterCoin,1.16461e-05,784.0,HUC,22877680.0,0.3842529602,2886.27,huntercoin
805,112194700.0,1156.0,1527678250.0,266.0,1999343.0,336000000.0,Yocoin,2.3724e-06,785.0,YOC,171704700.0,3.4370248876,25816.8,yocoin
806,81668104.0,2749.0,1527678282.0,264.0,1980615.0,,Signals Network,3.2287e-06,786.0,SGN,185000000.0,29.7740228826,223644.0,signals-network
807,43322416.0,2613.0,1527678278.0,261.0,1961773.0,,Titanium BAR,6.0286e-06,787.0,TBAR,60000000.0,79.2984777764,595641.0,titanium-bar
808,354819.0,2330.0,1527678271.0,260.0,1950424.0,,Pylon Network,0.0007318163,788.0,PYLNT,633858.0,4.5904880328,34480.9,pylon-network
809,75416790.0,114.0,1527678242.0,258.0,1939056.0,,TeslaCoin,3.423e-06,789.0,TES,75416790.0,0.116079735,871.919,teslacoin
810,39722531.0,2710.0,1527678280.0,253.0,1899702.0,,Live Stars,6.3669e-06,790.0,LIVE,54722996.0,9.7386099492,73150.4,live-stars
811,1250.0,1841.0,1527678262.0,253.0,1898513.0,1250.0,Primalbase Token,0.2022011934,791.0,PBT,1250.0,11.6565797497,87557.0,primalbase
812,8055390.0,629.0,1527678247.0,250.0,1879661.0,,Magi,3.10651e-05,792.0,XMG,8055390.0,1.6595086389,12465.2,magi
813,95718600.0,2002.0,1527678264.0,248.0,1865613.0,400000000.0,TrezarCoin,2.5948e-06,793.0,TZC,107718600.0,1.6359044543,12287.9,trezarcoin
814,1914997.0,2513.0,1527678276.0,248.0,1863989.0,,GoldMint,0.0001295852,794.0,MNTP,10000000.0,2.6902246991,20207.3,goldmint
815,24639200.0,1799.0,1527678261.0,248.0,1862179.0,84000000.0,Rupee,1.00618e-05,795.0,RUP,24639200.0,1.3571274519,10193.9,rupee
816,4508788.0,2332.0,1527678271.0,248.0,1859848.0,150000000.0,STRAKS,5.49159e-05,796.0,STAK,43700120.0,2.2963822893,17249.0,straks
817,15193177.0,999.0,1527678247.0,243.0,1826752.0,23000000.0,ChainCoin,1.6007e-05,797.0,CHC,17222874.0,0.6499857549,4882.29,chaincoin
818,8094002.0,2164.0,1527678268.0,242.0,1820171.0,,DCORP,2.99384e-05,798.0,DRP,8094002.0,0.1747415255,1312.55,dcorp
819,16805538.0,234.0,1527678243.0,237.0,1783521.0,21000000.0,e-Gulden,1.41288e-05,799.0,EFL,20731478.0,14.7560102138,110838.0,e-gulden
820,10680671.0,1852.0,1527678262.0,237.0,1778983.0,21000000.0,KekCoin,2.21745e-05,800.0,KEK,11680671.0,0.0699533242,525.446,kekcoin
821,,,,,,,,,,,,,,
822,,,,,,,,,,,,,,
823,,,,,,,,,,,,,,
824,7392156.0,2250.0,1527678269.0,234.0,1754329.0,,MagicCoin,3.15951e-05,801.0,MAGE,11142156.0,0.3189187606,2395.52,magiccoin
825,9845534.0,2729.0,1527678280.0,233.0,1753519.0,,TokenStars,2.37111e-05,802.0,TEAM,17818682.0,18.3652005357,137948.0,tokenstars
826,3002570.0,1578.0,1527678257.0,231.0,1733053.0,,Zero,7.68421e-05,803.0,ZER,3002570.0,1.3717186456,10303.5,zero
827,397300.0,1762.0,1527678259.0,230.0,1725760.0,5000000.0,Ergo,0.0005782852,804.0,EFYT,5000000.0,96.9287933775,728069.0,ergo
828,430574584.0,1299.0,1527678252.0,226.0,1699439.0,2000000000.0,PutinCoin,5.255e-07,805.0,PUT,430574584.0,0.217947967,1637.09,putincoin
829,14579804.0,1676.0,1527678257.0,222.0,1670831.0,115000000.0,Creativecoin,1.52567e-05,806.0,CREA,14579804.0,0.8153202208,6124.18,creativecoin
830,430625519.0,2185.0,1527678268.0,222.0,1664686.0,999481516.0,IntenseCoin,5.147e-07,807.0,ITNS,430625519.0,0.5376655155,4038.61,intensecoin
831,1990045.0,1008.0,1527678249.0,221.0,1657713.0,205000000.0,Capricoin,0.0001108988,808.0,CPC,200995023.0,5.9604493449,44771.2,capricoin
832,198023150.0,1662.0,1527678257.0,220.0,1651462.0,500000000.0,Condensate,1.1103e-06,809.0,RAIN,198023150.0,0.3264513312,2452.1,condensate
833,683061949.0,1916.0,1527678262.0,220.0,1649540.0,,BiblePay,3.215e-07,810.0,BBP,683061949.0,2.8832518126,21657.2,biblepay
834,32086595.0,450.0,1527678255.0,219.0,1647563.0,,TrustPlus,6.8359e-06,811.0,TRUST,32086595.0,1.0982788782,8249.59,trustplus
835,47798382499.0,965.0,1527678248.0,217.0,1629523.0,,The Cypherfunks,4.5e-09,812.0,FUNK,47798382499.0,0.9891151826,7429.62,the-cypherfunks
836,1498700.0,2179.0,1527678268.0,213.0,1601136.0,,Hat.Exchange,0.0001422309,813.0,HAT,7000000.0,0.3489904651,2621.4,hat-exchange
837,1290226.0,2386.0,1527678272.0,212.0,1594538.0,18900000.0,United Crypto Community,0.0001645317,814.0,UCOM,2375226.0,0.133062633,999.484,ucom
838,4551636.0,2664.0,1527678279.0,207.0,1556678.0,,CryCash,4.55314e-05,815.0,CRC,7057137.0,0.9015294127,6771.73,crycash
839,4948463.0,2636.0,1527678278.0,205.0,1539308.0,,BelugaPay,4.14129e-05,816.0,BBI,60793471.0,6.8824769882,51696.9,belugapay
840,60123682.0,2025.0,1527678264.0,200.0,1500783.0,600000000.0,FLiK,3.3232e-06,817.0,FLIK,80000000.0,0.239973214,1802.53,flik
841,32099708.0,2590.0,1527678277.0,198.0,1484595.0,,HireMatch,6.1573e-06,818.0,HIRE,77780000.0,0.3095183575,2324.91,hirematch
842,4941600.0,2509.0,1527678276.0,193.0,1451570.0,,EtherSportz,3.91067e-05,819.0,ESZ,6905580.0,8.400094257,63096.3,ethersportz
843,2329596332.0,117.0,1527678242.0,186.0,1397008.0,,NobleCoin,7.98e-08,820.0,NOBL,2329596332.0,0.1141722293,857.591,noblecoin
844,4225879.0,2681.0,1527678280.0,186.0,1394650.0,,Origami,4.39368e-05,821.0,ORI,5527379.0,0.958516278,7199.78,origami
845,26652673.0,2218.0,1527678268.0,185.0,1388492.0,,Magnet,6.9356e-06,822.0,MAG,26902673.0,0.4240499083,3185.2,magnet
846,68000000.0,1867.0,1527678261.0,184.0,1385004.0,,Centra,2.7116e-06,823.0,CTR,98272765.0,0.6965923705,5232.37,centra
847,1980140.0,1956.0,1527678264.0,182.0,1365728.0,,VIVO,9.18224e-05,824.0,VIVO,2800140.0,2.3452947394,17616.4,vivo
848,19780674.0,654.0,1527678255.0,178.0,1337799.0,,DigitalPrice,9.0039e-06,825.0,DP,27280675.0,0.3921782682,2945.8,digitalprice
849,24824890.0,1724.0,1527678258.0,178.0,1337642.0,100000000.0,Linx,7.1735e-06,826.0,LINX,25824890.0,1.0531154062,7910.35,linx
850,7773704.0,2122.0,1527678267.0,174.0,1308369.0,280000000.0,Ellaism,2.24069e-05,827.0,ELLA,7773704.0,0.381655568,2866.76,ellaism
851,18897126.0,2127.0,1527678266.0,171.0,1286817.0,,eBitcoin,9.0657e-06,828.0,EBTC,21000000.0,0.8094371474,6079.99,ebtcnew
852,76615188.0,2717.0,1527678280.0,168.0,1265101.0,,BoutsPro,2.1983e-06,829.0,BOUTS,2000000000.0,3.9525093924,29688.8,boutspro
853,20754409.0,2690.0,1527678279.0,167.0,1251551.0,,Biotron,8.0282e-06,830.0,BTRN,1000000000.0,16.6989288253,125432.0,biotron
854,38451779.0,72.0,1527678242.0,167.0,1250875.0,,Deutsche eMark,4.3309e-06,831.0,DEM,45433755.0,0.2853616779,2143.46,deutsche-emark
855,25000000.0,2005.0,1527678265.0,166.0,1250283.0,,Obsidian,6.6581e-06,832.0,ODN,96307306.0,1.5671021836,11771.1,obsidian
856,10699159.0,1686.0,1527678258.0,166.0,1247864.0,,EquiTrader,1.55274e-05,833.0,EQT,11799159.0,0.1302021732,977.998,equitrader
857,23770782.0,1877.0,1527678262.0,166.0,1243920.0,,Rupaya,6.9667e-06,834.0,RUPX,23770782.0,2.8703913262,21560.6,rupaya
858,88183483.0,1830.0,1527678260.0,165.0,1236694.0,,SkinCoin,1.867e-06,835.0,SKIN,388183483.0,0.8824516933,6628.43,skincoin
859,9499999.0,2542.0,1527678276.0,164.0,1229319.0,100000000.0,Tidex Token,1.72275e-05,836.0,TDX,100000000.0,2.8472930407,21387.1,tidex-token
860,104680.0,2486.0,1527678274.0,164.0,1228327.0,,Speed Mining Service,0.0015621763,837.0,SMS,300000.0,0.6347888138,4768.14,speed-mining-service
861,205300250.0,2668.0,1527678279.0,162.0,1213862.0,,Earth Token,7.872e-07,838.0,EARTH,750000000.0,8.817301215,66230.1,earth-token
862,500087.0,2721.0,1527678280.0,161.0,1212931.0,,APR Coin,0.000322902,839.0,APR,1565213.0,9.4918377182,71296.8,apr-coin
863,6566666.0,1625.0,1527678256.0,159.0,1197865.0,,Ethereum Movie Venture,2.42853e-05,840.0,EMV,6666666.0,0.0704745333,529.361,ethereum-movie-venture
864,118120355.0,2752.0,1527678281.0,159.0,1197469.0,,Datarius Credit,1.3496e-06,841.0,DTRC,239992867.0,13.4328179376,100899.0,datarius-credit
865,7043263.0,2124.0,1527678266.0,157.0,1178965.0,,Qvolta,2.22847e-05,842.0,QVT,10096722.0,5.6424252268,42382.4,qvolta
866,697221.0,1985.0,1527678264.0,157.0,1177070.0,,Chronologic,0.0002247563,843.0,DAY,1005678.0,0.4364590794,3278.41,chronologic
867,75614500.0,990.0,1527678249.0,155.0,1166013.0,250000000.0,Bitzeny,2.053e-06,844.0,ZNY,197510000.0,0.2918371857,2192.1,bitzeny
868,5342945.0,2272.0,1527678269.0,155.0,1163870.0,,Soma,2.90004e-05,845.0,SCT,14418075.0,2.8895222982,21704.3,soma
869,2278150.0,334.0,1527678255.0,155.0,1162091.0,,UnbreakableCoin,6.79107e-05,846.0,UNB,2278150.0,14.3218689508,107577.0,unbreakablecoin
870,81908085087.0,1322.0,1527678251.0,154.0,1153577.0,,808Coin,1.9e-09,847.0,808,81908085087.0,0.9545436391,7169.94,808coin
871,120140384.0,2615.0,1527678279.0,153.0,1149986.0,,Blocklancer,1.2743e-06,848.0,LNC,152177339.0,0.93615554,7031.82,blocklancer
872,7109455550.0,2730.0,1527678280.0,153.0,1146805.0,,Fitrova,2.15e-08,849.0,FRV,7588648240.0,87.6724383535,658541.0,fitrova
873,2151917.0,734.0,1527678246.0,150.0,1129150.0,,Bytecent,6.98564e-05,850.0,BYC,2151917.0,1.5433781808,11592.9,bytecent
874,103036607564.0,594.0,1527678246.0,150.0,1128034.0,,BunnyCoin,1.5e-09,851.0,BUN,103036607564.0,0.2522958498,1895.09,bunnycoin
875,14632493.0,2523.0,1527678276.0,150.0,1126756.0,,Tigereum,1.02516e-05,852.0,TIG,19743794.0,1.5338592908,11521.4,tigereum
876,3330778.0,2160.0,1527678267.0,150.0,1124784.0,42000000.0,Innova,4.49577e-05,853.0,INN,4080778.0,1.4332120063,10765.4,innova
877,29168313.0,18.0,1527678241.0,149.0,1120349.0,48166000.0,Digitalcoin,5.1135e-06,854.0,DGC,29168313.0,0.2099920387,1577.33,digitalcoin
878,26838529.0,2240.0,1527678269.0,149.0,1116625.0,,onG.social,5.539e-06,855.0,ONG,150000000.0,1.1965524311,8987.76,ongsocial
879,10278325.0,2635.0,1527678278.0,147.0,1101497.0,,TokenDesk,1.42673e-05,856.0,TDS,14683321.0,3.8712726556,29078.6,tokendesk
880,24373456.0,2029.0,1527678265.0,144.0,1078582.0,,Wild Crypto,5.8914e-06,857.0,WILD,100000000.0,1.2158112091,9132.42,wild-crypto
881,12244135.0,2269.0,1527678270.0,143.0,1075975.0,,WandX,1.16992e-05,858.0,WAND,16013284.0,0.0958983569,720.329,wandx
882,42.0,93.0,1527678246.0,139.0,1047710.0,,42-coin,3.3210275608,859.0,42,42.0,0.0958562874,720.013,42-coin
883,36325371.0,2489.0,1527678274.0,139.0,1045154.0,,BitWhite,3.8305e-06,860.0,BTW,60342895.0,12.00809971,90197.4,bitwhite
884,33356077.0,1559.0,1527678255.0,139.0,1042651.0,,Renos,4.1614e-06,861.0,RNS,33356077.0,0.1658483528,1245.75,renos
885,24258976.0,1605.0,1527678256.0,138.0,1033469.0,,Universe,5.6716e-06,862.0,UNI,35458976.0,1.8104928788,13599.3,universe
886,175583793.0,1793.0,1527678260.0,137.0,1031862.0,300000000.0,Bitdeal,7.824e-07,863.0,BDL,219596262.0,1.851896722,13910.3,bitdeal
887,7859411.0,1120.0,1527678249.0,136.0,1021999.0,,DraftCoin,1.73117e-05,864.0,DFT,17859411.0,3.379059507,25381.4,draftcoin
888,927377.0,1857.0,1527678261.0,134.0,1005694.0,,FundYourselfNow,0.0001443743,865.0,FYN,12500000.0,0.1005602166,755.346,fundyourselfnow
889,37149081.0,37.0,1527678242.0,134.0,1005273.0,42000000.0,Megacoin,3.6026e-06,866.0,MEC,37149081.0,0.5735310955,4308.01,megacoin
890,58815845.0,781.0,1527678247.0,134.0,1005210.0,,Unitus,2.2753e-06,867.0,UIS,58815845.0,0.0819627019,615.653,unitus
891,21435250.0,812.0,1527678246.0,131.0,980738.0,,Machinecoin,6.0912e-06,868.0,MAC,21435250.0,0.0774519462,581.771,machinecoin
892,106616660.0,1747.0,1527678258.0,129.0,967027.0,1151920000.0,Onix,1.2075e-06,869.0,ONX,111663336.0,0.3793710344,2849.6,onix
893,24797981.0,1434.0,1527678253.0,127.0,952240.0,,Advanced Technology Coin,5.1122e-06,870.0,ARC,24797981.0,0.4004390671,3007.85,arcticcoin
894,24532587.0,584.0,1527678245.0,126.0,948901.0,,WeAreSatoshi,5.1494e-06,871.0,WSX,24532587.0,0.7272684913,5462.79,wearesatoshi
895,48043991.0,2180.0,1527678267.0,123.0,923583.0,,bitJob,2.5593e-06,872.0,STU,200000000.0,9.1433797784,68679.4,student-coin
896,103330092.0,2514.0,1527678276.0,121.0,909265.0,,Shekel,1.1715e-06,873.0,JEW,103330092.0,0.3543516637,2661.67,shekel
897,4773.0,1805.0,1527678260.0,121.0,907343.0,,Sovereign Hero,0.0253081325,874.0,HERO,4773.0,0.0873792832,656.339,sovereign-hero
898,7088734.0,2420.0,1527678274.0,118.0,886453.0,,Nitro,1.66482e-05,875.0,NOX,120000000.0,12.8424736866,96464.7,nitro
899,1055345280.0,164.0,1527678243.0,116.0,870193.0,,MAZA,1.098e-07,876.0,MZC,1371778720.0,0.5178502486,3889.77,mazacoin
900,16822736.0,1887.0,1527678261.0,116.0,868849.0,,Monster Byte,6.8759e-06,877.0,MBI,40000000.0,0.0687587367,516.473,monster-byte
901,700524.0,1999.0,1527678265.0,114.0,852720.0,,Kolion,0.0001620554,878.0,KLN,1000000.0,1.2070871132,9066.89,kolion
902,5472115.0,2706.0,1527678280.0,112.0,844933.0,35000000.0,Plancoin,2.05564e-05,879.0,PLAN,5472115.0,91.9587346133,690737.0,plancoin
903,27689568.0,2000.0,1527678265.0,112.0,842696.0,,Musiconomi,4.0517e-06,880.0,MCI,100000000.0,0.0767472821,576.478,musiconomi
904,3004596.0,1266.0,1527678250.0,111.0,832021.0,5000000.0,MarteXcoin,3.68662e-05,881.0,MXT,3004596.0,0.4706804875,3535.46,martexcoin
905,10000000.0,1739.0,1527678259.0,109.0,821473.0,,Miners' Reward Token,1.09364e-05,882.0,MRT,10000000.0,0.736692858,5533.58,miners-reward-token
906,4997395.0,2676.0,1527678280.0,109.0,819698.0,,PHI Token,2.18369e-05,883.0,PHI,14109443.0,1.9704102309,14800.5,phi-token
907,46500000.0,1959.0,1527678263.0,109.0,817926.0,,Oceanlab,2.3418e-06,884.0,OCL,50000000.0,0.3003176514,2255.8,oceanlab
908,2000000.0,1722.0,1527678258.0,107.0,803268.0,,Legends Room,5.34701e-05,885.0,LGD,30000000.0,1.3956290322,10483.1,legends-room
909,4602101.0,1234.0,1527678251.0,107.0,801373.0,,Fantasy Cash,2.31824e-05,886.0,FANS,4602101.0,0.4763066174,3577.72,fantasy-cash
910,63993275.0,260.0,1527678252.0,106.0,798790.0,,PetroDollar,1.6618e-06,887.0,XPD,63993275.0,0.1530704078,1149.77,petrodollar
911,3450072485.0,275.0,1527678244.0,103.0,775849.0,4999999999.0,PopularCoin,2.99e-08,888.0,POP,3450072485.0,0.0732215651,549.995,popularcoin
912,323640878.0,2479.0,1527678274.0,103.0,772249.0,,Equal,3.177e-07,889.0,EQL,797437027.0,0.6887149898,5173.2,equal
913,5022517.0,945.0,1527678249.0,101.0,761509.0,10000000.0,Bata,2.01852e-05,890.0,BTA,5022517.0,0.2770729214,2081.2,bata
914,916988.0,1254.0,1527678250.0,101.0,760834.0,,PlatinumBAR,0.0001104604,891.0,XPTX,916988.0,0.5494569573,4127.18,platinumbar
915,168108655.0,56.0,1527678242.0,101.0,760582.0,,Zetacoin,6.023e-07,892.0,ZET,168108655.0,3.6879641291,27701.7,zetacoin
916,43656644.0,1136.0,1527678250.0,97.0,731873.0,84000000.0,Adzcoin,2.2319e-06,893.0,ADZ,43656644.0,0.709491465,5329.26,adzcoin
917,10217597.0,1683.0,1527678257.0,97.0,729911.0,,RouletteToken,9.5105e-06,894.0,RLT,10218320.0,0.7522545791,5650.47,roulettetoken
918,50000000.0,1815.0,1527678260.0,96.0,722075.0,,Embers,1.9226e-06,895.0,MBRS,50000000.0,0.384460645,2887.83,embers
919,7706898.0,2172.0,1527678267.0,96.0,719709.0,,Emphy,1.24325e-05,896.0,EPY,15375000.0,0.6615122654,4968.87,emphy
920,1310942755.0,960.0,1527678249.0,94.0,709819.0,10000000000.0,FujiCoin,7.21e-08,897.0,FJC,1310942755.0,0.2103142166,1579.75,fujicoin
921,3634546.0,2261.0,1527678270.0,94.0,709605.0,42000000.0,SagaCoin,2.59924e-05,898.0,SAGA,5734546.0,0.3603452362,2706.69,sagacoin
922,3017445.0,959.0,1527678247.0,94.0,703442.0,,UniCoin,3.10362e-05,899.0,UNIC,3017445.0,0.0705385695,529.842,unicoin
923,10490000.0,1690.0,1527678259.0,93.0,698094.0,,MCAP,8.8597e-06,900.0,MCAP,100000000.0,3.9273875107,29500.1,mcap
924,,,,,,,,,,,,,,
925,,,,,,,,,,,,,,
926,,,,,,,,,,,,,,
927,1304796386.0,2123.0,1527678266.0,92.0,691191.0,,Vulcano,7.05e-08,901.0,VULC,1373684941.0,0.4733457767,3555.48,vulcano
928,90000000.0,2147.0,1527678266.0,92.0,687468.0,,ELTCOIN,1.0169e-06,902.0,ELTCOIN,100000000.0,0.3303161337,2481.13,eltcoin
929,20174920.0,1678.0,1527678259.0,91.0,684636.0,30000000.0,InsaneCoin,4.5178e-06,903.0,INSN,20424920.0,0.9894892816,7432.43,insanecoin-insn
930,5172323624.0,2186.0,1527678267.0,90.0,677404.0,,PlusCoin,1.74e-08,904.0,PLC,28272323623.0,5.0300344278,37782.5,pluscoin
931,11208967.0,1249.0,1527678251.0,89.0,670579.0,,Elcoin,7.9646e-06,905.0,EL,20935289.0,0.0855758862,642.793,elcoin-el
932,77663826.0,1546.0,1527678254.0,88.0,662052.0,250000000.0,Centurion,1.1349e-06,906.0,CNT,82663826.0,0.9913304879,7446.26,centurion
933,2750877.0,2351.0,1527678271.0,88.0,657757.0,,Numus,3.18328e-05,907.0,NMS,2750877.0,0.3546804981,2664.14,numus
934,14449868.0,1628.0,1527678256.0,87.0,651165.0,100000000.0,Happycoin,5.9994e-06,908.0,HPC,14449868.0,2.0654659996,15514.5,happycoin
935,787126712.0,75.0,1527678242.0,86.0,649032.0,,NetCoin,1.098e-07,909.0,NET,787126712.0,0.0706768929,530.881,netcoin
936,45079785.0,389.0,1527678244.0,85.0,639655.0,,Startcoin,1.8891e-06,910.0,START,70782220.0,0.1923707761,1444.97,startcoin
937,98400126.0,1650.0,1527678257.0,83.0,626964.0,,ProCurrency,8.483e-07,911.0,PROC,15005584921.0,1.7826151786,13389.9,procurrency
938,44790092020.0,1504.0,1527678257.0,83.0,621503.0,,InflationCoin,1.8e-09,912.0,IFLT,44790092020.0,0.1661305912,1247.87,inflationcoin
939,111807981.0,2193.0,1527678269.0,83.0,620619.0,500000000.0,Aerium,7.39e-07,913.0,AERM,163951355.0,0.310969489,2335.81,aerium
940,17860831.0,1736.0,1527678259.0,82.0,613375.0,19276800.0,Unify,4.572e-06,914.0,UNIFY,17860831.0,1.1007324886,8268.02,unify
941,1185330.0,1900.0,1527678262.0,77.0,577539.0,,Growers International,6.48668e-05,915.0,GRWI,1185330.0,0.1036266305,778.379,growers-international
942,221989.0,1933.0,1527678262.0,77.0,577420.0,,Suretly,0.0003462906,916.0,SUR,237614.0,0.2618506852,1966.86,suretly
943,83444258.0,2056.0,1527678265.0,76.0,572665.0,7531907537.0,PiplCoin,9.137e-07,917.0,PIPL,7489958537.0,0.0708642087,532.288,piplcoin
944,1910365.0,2460.0,1527678274.0,76.0,567787.0,52500000.0,Qbic,3.95685e-05,918.0,QBIC,2652257.0,1.0280667467,7722.2,qbic
945,2137572489.0,1198.0,1527678250.0,74.0,557244.0,,BigUp,3.47e-08,919.0,BIGUP,2137572489.0,0.0877194337,658.894,bigup
946,3530373.0,2508.0,1527678275.0,74.0,555543.0,,DRP Utility,2.09497e-05,920.0,DRPU,3530373.0,6.6132055628,49674.3,drp-utility
947,64151405.0,78.0,1527678242.0,74.0,553009.0,120000000.0,HoboNickels,1.1476e-06,921.0,HBN,64151405.0,0.1007908001,757.078,hobonickels
